ogc_fid,sector,cod_col,name,NEIGHBORHOOD,alias,AliasType,GISID,uid
3267,35,3506,COLONIA DORA DE ASFURA III ETAPA,DORA DE ASFURA III,DORA DE ASFURA III,Default,12,35-DORASF-001
14847,21,2130,EL AGUACATE,EL AGUACATE,EL AGUACATE,Default,419,21-AGUXXX-001
983,12,1207,COLONIA EL ALAMO,EL ALAMO,EL ALAMO,Default,1083,12-ALAXXX-001
3825,8,0,EL BERRINCHE,EL BERRINCHE,EL BERRINCHE,Default,636,08-BERXXX-001
1047,2,202,BARRIO EL BOSQUE,EL BOSQUE,EL BOSQUE,Default,1372,02-BOSXXX-001
1128,6,609,BARRIO EL CALVARIO,EL CALVARIO,EL CALVARIO,Default,906,06-CALXXX-001
1306,15,1508,EL CARPINTERO,EL CARPINTERO,EL CARPINTERO,Default,734,15-CARXXX-002
141,50,5001,EL CARPINTERO,EL CARPINTERO,EL CARPINTERO,Default,1205,50-CARXXX-002
18750,7,756,EL CARRIZAL,EL CARRIZAL,EL CARRIZAL,Default,896,07-CARXXX-001
1949,22,2212,BARRIO EL CARRIZAL,EL CARRIZAL,EL CARRIZAL,Default,1163,22-CARXXX-001
9826,25,2504,COLONIA EL CARRIZAL,EL CARRIZAL,EL CARRIZAL,Default,1380,25-CARXXX-003
16157,13,1340,COLONIA CENTROAMERICANA,CENTROAMERICANA,CENTROAMERICANA,Default,459,13-CENXXX-001
972,9,0,COLONIA EL CERRITO,EL CERRITO,EL CERRITO,Default,345,09-CERXXX-001
15327,7,732,BARRIO EL CHILE,EL CHILE,EL CHILE,Default,224,07-CHIXXX-001
6411,9,0,EL CHIMBO,EL CHIMBO,EL CHIMBO,Default,718,09-CHIXXX-001
5952,35,3516,EL CHUPADERO - ALDEA YAGUACIRE,EL CHUPADERO - ALDEA YAGUACIRE,EL CHUPADERO - ALDEA YAGUACIRE,Default,1016,35-CHUALD-001
1293,22,2211,BARRIO EL COCO,EL COCO,EL COCO,Default,778,22-COCXXX-001
264,38,,EL CORRAL ALDEA MATEO,EL CORRAL ALDEA MATEO,EL CORRAL ALDEA MATEO,Default,48,38-CORALD-001
157,50,5007,EL CORRALITO,EL CORRALITO,EL CORRALITO,Default,998,50-CORXXX-003
14877,13,1334,COLONIA EL COUNTRY,EL COUNTRY,EL COUNTRY,Default,369,13-COUXXX-001
5541,19,1917,RESIDENCIAL EL DORADO,EL DORADO,EL DORADO,Default,164,19-DORXXX-001
3905,13,1309,COLONIA EL EDEN,EL EDEN,EL EDEN,Default,174,13-EDEXXX-001
3226,2,0,BARRIO EL EDEN,EL EDEN,EL EDEN,Default,765,02-EDEXXX-001
4628,24,0,COLONIA EL ESTIQUIRIN,EL ESTIQUIRIN,EL ESTIQUIRIN,Default,402,24-ESTXXX-001
170,15,0,EL GRAN MIRADOR,EL GRAN MIRADOR,EL GRAN MIRADOR,Default,952,15-GRAMIR-001
891,56,5605,EL GUANABANO,EL GUANABANO,EL GUANABANO,Default,554,56-GUAXXX-001
6435,9,0,EL HATILLO,EL HATILLO,EL HATILLO,Default,307,09-HATXXX-001
476,15,1505,EL HATILLO ( EL TRIGO ),EL HATILLO ( EL TRIGO ),EL HATILLO ( EL TRIGO ),Default,1248,15-HATTRI-001
6104,19,1902,COLONIA EL HOGAR,EL HOGAR,EL HOGAR,Default,28,19-HOGXXX-001
1049,8,819,COLONIA EL JAPON,EL JAPON,EL JAPON,Default,918,08-JAPXXX-001
2162,9,937,RESIDENCIAL EL JARDIN,EL JARDIN,EL JARDIN,Default,1245,09-JARXXX-001
40,3,303,BARRIO EL MANCHEN,EL MANCHEN,EL MANCHEN,Default,1118,03-MANXXX-001
6204,9,0,COLONIA EL MIRADOR,EL MIRADOR,EL MIRADOR,Default,902,09-MIRXXX-001
1434,8,838,COLONIA EL MIRADOR,EL MIRADOR,EL MIRADOR,Default,951,08-MIRXXX-001
25005,13,1358,EL MOGOTE,EL MOGOTE,EL MOGOTE,Default,856,13-MOGXXX-001
10168,13,1358,COLONIA EL MOGOTE,EL MOGOTE,EL MOGOTE,Default,871,13-MOGXXX-002
27,59,5903,EL NARANJAL,EL NARANJAL,EL NARANJAL,Default,168,59-NARXXX-001
1127,6,612,BARRIO EL OBELISCO,EL OBELISCO,EL OBELISCO,Default,329,06-OBEXXX-001
1,1,105,BARRIO EL OLVIDO,EL OLVIDO,EL OLVIDO,Default,1289,01-OLVXXX-001
8555,7,739,BARRIO EL PASTEL,EL PASTEL,EL PASTEL,Default,638,07-PASXXX-001
1091,25,0,COLONIA EL PEDERNAL,EL PEDERNAL,EL PEDERNAL,Default,498,25-PEDXXX-001
1267,7,707,COLONIA EL PEDREGALITO,EL PEDREGALITO,EL PEDREGALITO,Default,914,07-PEDXXX-001
56,53,5322,EL PILIGUIN,EL PILIGUIN,EL PILIGUIN,Default,88,53-PILXXX-001
3153,14,1405,EL PORTILLO,EL PORTILLO,EL PORTILLO,Default,221,14-PORXXX-001
4274,28,0,RESIDENCIAL EL PORTILLO,EL PORTILLO,EL PORTILLO,Default,880,28-PORXXX-001
14390,7,731,COLONIA EL PORVENIR,EL PORVENIR,EL PORVENIR,Default,1167,07-PORXXX-001
1477,11,1102,COLONIA EL PRADO,EL PRADO,EL PRADO,Default,1246,11-PRAXXX-001
12607,13,1384,COLONIA EL PROGRESO,EL PROGRESO,EL PROGRESO,Default,1360,13-PROXXX-001
1,27,2714,COLONIA EL RECREO,EL RECREO,EL RECREO,Default,32,27-RECXXX-001
5833,24,2426,EL RECREO,EL RECREO,EL RECREO,Default,354,24-RECXXX-001
3956,27,2714,EL RECREO,EL RECREO,EL RECREO,Default,392,27-RECXXX-002
7134,9,902,BARRIO  EL REPARTO,EL REPARTO,EL REPARTO,Default,520,09-REPXXX-001
1456,9,902,COLONIA EL REPARTO,EL REPARTO,EL REPARTO,Default,753,09-REPXXX-002
4497,13,1350,COLONIA EL RETIRO,EL RETIRO,EL RETIRO,Default,320,13-RETXXX-001
7167,9,903,EL RINCON,EL RINCON,EL RINCON,Default,975,09-RINXXX-001
4483,9,903,BARRIO EL RINCON,EL RINCON,EL RINCON,Default,1108,09-RINXXX-002
7190,9,903,EL RINCON DE ORIENTE,EL RINCON DE ORIENTE,EL RINCON DE ORIENTE,Default,474,09-RINORI-001
106,33,3301,EL RODEO ALDEA JACALEAPA,EL RODEO ALDEA JACALEAPA,EL RODEO ALDEA JACALEAPA,Default,1180,33-RODALD-001
2111,55,5509,"EL RODEO, ALDEA GUASCULILE","EL RODEO, ALDEA GUASCULILE","EL RODEO, ALDEA GUASCULILE",Default,737,55-RODALD-001
6687,7,713,COLONIA EL ROSARIO,EL ROSARIO,EL ROSARIO,Default,721,07-ROSXXX-002
2913,23,0,RESIDENCIAL EL SAUCE,EL SAUCE,EL SAUCE,Default,958,23-SAUXXX-001
2163,28,0,RESIDENCIAL EL SAUCE II ETAPA,EL SAUCE II,EL SAUCE II,Default,85,28-SAUIIX-001
2096,28,0,RESIDENCIAL EL SAUCE III ETAPA,EL SAUCE III,EL SAUCE III,Default,865,28-SAUIII-001
4070,28,2831,EL SAUCE LOS TULIPANES,EL SAUCE LOS TULIPANES,EL SAUCE LOS TULIPANES,Default,470,28-SAUTUL-001
60,53,5310,EL SITIO,EL SITIO,EL SITIO,Default,29,53-SITXXX-001
63,53,5310,COLONIA EL SITIO,EL SITIO,EL SITIO,Default,645,53-SITXXX-002
5121,29,2922,COLONIA  EL SITIO,EL SITIO,EL SITIO,Default,766,29-SITXXX-001
9345,29,2922,EL SITIO,EL SITIO,EL SITIO,Default,988,29-SITXXX-002
245,6,608,COLONIA EL SOCORRO,EL SOCORRO,EL SOCORRO,Default,807,06-SOCXXX-001
992,15,1502,EL TABLON,EL TABLON,EL TABLON,Default,61,15-TABXXX-001
1,26,2608,RESIDENCIAL EL TABLON,RESIDENCIAL EL TABLON,RESIDENCIAL EL TABLON,Default,377,26-TABXXX-001
1,42,0,RESIDENCIAL EL TABLON,EL TABLON,EL TABLON 42,Default,596,42-TABXXX-001
681,42,4203,EL TABLON (ZAMBRANO),EL TABLON (ZAMBRANO),EL TABLON (ZAMBRANO),Default,1341,42-TABZAM-001
128,45,4504,EL TABLON-LAS LIMAS,EL TABLON-LAS LIMAS,EL TABLON-LAS LIMAS,Default,86,45-TABLIM-001
8764,35,0,EL TIZATILLO,EL TIZATILLO,EL TIZATILLO,Default,1340,35-TIZXXX-002
3999,29,2926,COLONIA LA TRAVESIA,COLONIA LA TRAVESIA,COLONIA LA TRAVESIA,Default,593,29-TRASEC-002
1227,12,1231,COLONIA EL TREBOL,EL TREBOL,EL TREBOL,Default,218,12-TREXXX-001
965,10,1013,COLONIA EL TRIANGULO,EL TRIANGULO,EL TRIANGULO,Default,779,10-TRIXXX-001
6416,9,0,EL TRIGO,EL TRIGO,EL TRIGO,Default,705,09-TRIXXX-001
62,12,1211,COLONIA EL VACILON,EL VACILON,EL VACILON,Default,278,12-VACXXX-001
6953,35,3516,"EL ZACATAL, YAGUACIRE","EL ZACATAL, YAGUACIRE","EL ZACATAL, YAGUACIRE",Default,1142,35-ZACYAG-001
1714,18,1820,COLONIA EL ZANCUDO,EL ZANCUDO,EL ZANCUDO,Default,978,18-ZANXXX-001
4596,29,0,COLONIA EL ZAPOTE,EL ZAPOTE,EL ZAPOTE,Default,448,29-ZAPXXX-001
730,11,1107,COLONIA ELVEL,ELVEL,ELVEL,Default,652,11-ELVXXX-001
2238,27,2720,RESIDENCIAL ENMANUEL,ENMANUEL,ENMANUEL,Default,1275,27-ENMXXX-001
4719,23,2352,COLONIA ENSUE√ëOS,ENSUEÑOS,ENSUEÑOS,Default,574,23-ENSXXX-001
299,15,1515,RESIDENCIAL ENTREPINOS,ENTREPINOS,ENTREPINOS,Default,1326,15-ENTXXX-001
13239,21,2116,COLONIA ERENDIRA,ERENDIRA,ERENDIRA,Default,310,21-EREXXX-001
22478,13,1327,COLONIA ESPIRITU SANTO,ESPIRITU SANTO,ESPIRITU SANTO,Default,730,13-ESPSAN-001
900,5,0,ESTADIO NACIONAL,ESTADIO NACIONAL,ESTADIO NACIONAL,Default,682,05-ESTNAC-001
10825,16,1601,COLONIA ESTADOS UNIDOS,ESTADOS UNIDOS,ESTADOS UNIDOS,Default,387,16-ESTUNI-001
40,22,2204,COLONIA FALDAS DEL PEDREGAL,FALDAS DEL PEDREGAL,FALDAS DEL PEDREGAL,Default,156,22-FALPED-001
10657,13,1316,COLONIA FATIMA,FATIMA,FATIMA,Default,257,13-FATXXX-001
179,29,2902,COLONIA FEHCOVIL,FEHCOVIL,FEHCOVIL,Default,181,29-FEHXXX-001
1422,4,0,COLONIA LA CAMPA√ëA ARRIBA,LA CAMPAÑA ARRIBA,LA CAMPAÑA ARRIBA,Default,1198,04-CAMARR-001
12203,7,725,COLONIA FLOR No.1,FLOR No.1,FLOR No.1,Default,1359,07-FLONOX-002
10885,7,741,COLONIA FLOR No.2,FLOR No.2,FLOR No.2,Default,98,07-FLONOX-001
1805,17,1702,COLONIA FLORENCIA NORTE,FLORENCIA NORTE,FLORENCIA NORTE,Default,812,17-FLONOR-001
1852,17,1704,COLONIA FLORENCIA OESTE,FLORENCIA OESTE,FLORENCIA OESTE,Default,1075,17-FLOOES-001
1256,17,1703,COLONIA FLORENCIA SUR,FLORENCIA SUR,FLORENCIA SUR,Default,80,17-FLOSUR-001
2603,27,2723,RESIDENCIAL FLORENTINO'S,FLORENTINO'S,FLORENTINO'S,Default,1278,27-FLOSXX-001
2404,29,2905,COLONIA FLORES DE ORIENTE,FLORES DE ORIENTE,FLORES DE ORIENTE,Default,35,29-FLOORI-001
4542,8,842,RESIDENCIAL FLORESTAS DEL PICACHO,FLORESTAS DEL PICACHO,FLORESTAS DEL PICACHO,Default,1236,08-FLOPIC-001
3821,9,945,RESIDENCIAL FLORIDA,FLORIDA,FLORIDA,Default,1325,09-FLOXXX-001
10574,7,729,COLONIA FRANCISCO MORAZAN,FRANCISCO MORAZAN,FRANCISCO MORAZAN,Default,299,07-FRAMOR-001
2,13,1354,RESIDENCIAL FRANCISCO MORAZAN,RESIDENCIAL FRANCISCO MORAZAN,RESIDENCIAL FRANCISCO MORAZAN,Default,806,13-FRAMOR-001
1143,22,2210,COLONIA FRANCISCO MURILLO SOTO,FRANCISCO MURILLO SOTO,FRANCISCO MURILLO SOTO,Default,217,22-FRAMUR-001
12882,7,0,FRATERNIDAD PESPIRENSE,FRATERNIDAD PESPIRENSE,FRATERNIDAD PESPIRENSE,Default,775,07-FRAPES-001
1192,25,2529,COLONIA FUENTE DIVINA,FUENTE DIVINA,FUENTE DIVINA,Default,887,25-FUEDIV-001
5365,19,1937,COLONIA FUENTES DE MIRAFLORES,FUENTES DE MIRAFLORES,FUENTES DE MIRAFLORES,Default,420,19-FUEMIR-001
11316,7,768,COLONIA FUERZAS ARMADAS,FUERZAS ARMADAS,FUERZAS ARMADAS,Default,101,07-FUEARM-001
1197,25,2533,COLONIA FUERZAS UNIDAS,FUERZAS UNIDAS,FUERZAS UNIDAS,Default,1099,25-FUEUNI-001
8699,18,1828,RESIDENCIAL GAUBANA,GAUBANA,GAUBANA,Default,660,18-GAUXXX-001
10274,25,2540,COLONIA GENERACION 2000,GENERACION 2000,GENERACION 2000,Default,1094,25-GEN200-001
256,9,908,COLONIA GIRASOLES,GIRASOLES,GIRASOLES,Default,494,09-GIRXXX-001
3903,18,1816,COLONIA GLORIA A DIOS,GLORIA A DIOS,GLORIA A DIOS,Default,139,18-GLOAXX-001
14,23,2314,COLONIA GODOY,GODOY,GODOY,Default,968,23-GODXXX-001
1224,25,2502,COLONIA GRACIAS A DIOS,GRACIAS A DIOS,GRACIAS A DIOS,Default,1103,25-GRAAXX-001
484,7,705,COLONIA GRANADA,GRANADA,GRANADA,Default,723,07-GRAXXX-001
3746,12,1202,BARRIO GUACERIQUE,GUACERIQUE,GUACERIQUE,Default,570,12-GUAXXX-001
236,5,507,BARRIO GUADALUPE,GUADALUPE,GUADALUPE,Default,917,05-GUAXXX-001
1687,1,121,BARRIO GUAJOCO,GUAJOCO,GUAJOCO,Default,16,01-GUAXXX-001
5817,7,755,COLONIA GUAMILITO,GUAMILITO,GUAMILITO,Default,665,07-GUAXXX-001
242,1,106,BARRIO GUANACASTE,GUANACASTE,GUANACASTE,Default,1373,01-GUAXXX-002
2018,55,5507,GUANGILOLO,GUANGILOLO,GUANGILOLO,Default,143,55-GUAXXX-001
1919,55,5507,GUANGOLOLO,GUANGOLOLO,GUANGOLOLO,Default,625,55-GUAXXX-002
1959,55,5509,GUASCULILE ( GUASCULILE ),GUASCULILE ( GUASCULILE ),GUASCULILE ( GUASCULILE ),Default,1339,55-GUAGUA-001
9458,20,2009,RESIDENCIAL GUAYMURAS,GUAYMURAS,GUAYMURAS,Default,113,20-GUAXXX-001
3591,9,906,COLONIA GUILLEN,GUILLEN,GUILLEN,Default,699,09-GUIXXX-001
987,54,0,COLONIA HABITAT,HABITAT,HABITAT,Default,477,54-HABXXX-001
85,57,5701,HACIENDA ARCHIAGA,HACIENDA ARCHIAGA,HACIENDA ARCHIAGA,Default,1338,57-HACARC-001
10115,16,1631,HACIENDA EL MOLINO,HACIENDA EL MOLINO,HACIENDA EL MOLINO,Default,119,16-HACMOL-001
506,17,1717,HACIENDA HATO DE ENMEDIO,HACIENDA HATO DE ENMEDIO,HACIENDA HATO DE ENMEDIO,Default,971,17-HACHAT-001
5487,35,0,RESIDENCIAL HACIENDA REAL,HACIENDA REAL,HACIENDA REAL,Default,445,35-HACREA-001
477,26,2609,RESIDENCIAL HAMBURGO,HAMBURGO,HAMBURGO,Default,303,26-HAMXXX-001
9126,,1801,COLONIA HATO DE ENMEDIO,HATO DE ENMEDIO,HATO DE ENMEDIO,Default,1358,nan-HATENM-001
9287,18,1802,COLONIA  HATO O SAN IGNACIO,HATO O SAN IGNACIO,HATO O SAN IGNACIO,Default,289,18-HATOXX-001
5063,24,2412,COLONIA HENRY MERRIAN,HENRY MERRIAN,HENRY MERRIAN,Default,194,24-HENMER-001
15209,13,0,COLONIA HOLLYWOOD,HOLLYWOOD,HOLLYWOOD,Default,1025,13-HOLXXX-001
1,20,2019,RESIDENCIAL HONDURAS,HONDURAS,HONDURAS,Agency variations,746,20-HONXXX-001
13,11,1101,COLONIA HUMUYA,HUMUYA,HUMUYA,Agency variations,689,11-HUMXXX-001
18763,13,1365,COLONIA IBERIA,IBERIA,IBERIA,Default,738,13-IBEXXX-001
120,7,767,COLONIA IBERIA,IBERIA,IBERIA,Default,874,07-IBEXXX-001
124,46,4611,ILAMAPA,ILAMAPA,ILAMAPA,Default,245,46-ILAXXX-001
7,47,4705,COLONIA ILAMAPA CIUDAD SATELITE,ILAMAPA CIUDAD SATELITE,ILAMAPA CIUDAD SATELITE,Default,91,47-ILACIU-001
1426,24,2419,COLONIA INESTROZA,INESTROZA,INESTROZA,Default,458,24-INEXXX-001
13673,13,1332,COLONIA INTERAMERICANA,INTERAMERICANA,INTERAMERICANA,Default,1117,13-INTXXX-001
25038,13,1314,ISRAEL NORTE,ISRAEL NORTE,ISRAEL NORTE,Default,550,13-ISRNOR-001
18914,7,1314,ISRAEL NORTE,ISRAEL NORTE,ISRAEL NORTE,Default,820,07-ISRNOR-001
24025,23,1314,COLONIA ISRAEL NORTE,ISRAEL NORTE,ISRAEL NORTE,Default,1381,23-ISRNOR-001
4589,13,1313,COLONIA ISRAEL SUR,ISRAEL SUR,ISRAEL SUR,Default,542,13-ISRSUR-001
3718,16,1612,COLONIA IZAGUIRRE,IZAGUIRRE,IZAGUIRRE,Default,624,16-IZAXXX-001
86,33,3317,JACALEAPA,JACALEAPA,JACALEAPA,Default,696,33-JACXXX-001
95,33,3317,JACALEAPA ( EL JICARO ),JACALEAPA ( EL JICARO ),JACALEAPA ( EL JICARO ),Default,1337,33-JACJIC-001
5849,35,3507,JACALEAPA (EL TIZATILLO),JACALEAPA (EL TIZATILLO),JACALEAPA (EL TIZATILLO),Default,211,35-JACTIZ-001
80,33,3314,JACALEAPA-VILLA REAL,JACALEAPA-VILLA REAL,JACALEAPA-VILLA REAL,Default,610,33-JACVIL-001
9757,35,3507,JACALEAPA(EL TIZATILLO),JACALEAPA(EL TIZATILLO),JACALEAPA(EL TIZATILLO),Default,441,35-JACTIZ-002
1223,3,0,RESIDENCIAL JACARANDAS,JACARANDAS,JACARANDAS,Default,207,03-JACXXX-001
5365,19,1937,COLONIA FUENTES DE MIRAFLORES,FUENTES DE MIRAFLORES,FUENTES DE LA MIRAFLORES,Agency variations,420,19-FUEMIR-001
1301,9,917,JARDIN LAS MERCEDES,JARDIN LAS MERCEDES,JARDIN LAS MERCEDES,Default,710,09-JARMER-001
691,3,307,COLONIA JARDIN LAS MERCEDES,JARDIN LAS MERCEDES,JARDIN LAS MERCEDES,Default,791,03-JARMER-001
1821,4,430,COLONIA JARDIN NORMA,JARDIN NORMA,JARDIN NORMA,Default,621,04-JARNOR-001
1054,3,306,COLONIA JARDIN SANTA ROSA,JARDIN SANTA ROSA,JARDIN SANTA ROSA,Default,382,03-JARSAN-001
678,3,306,JARDIN SANTA ROSA,JARDIN SANTA ROSA,JARDIN SANTA ROSA,Default,539,03-JARSAN-002
718,28,0,COLONIA JARDINES DE LOARQUE,JARDINES DE LOARQUE,JARDINES DE LOARQUE,Default,1382,28-JARLOA-001
14753,21,2111,COL SAN JOSE DE LA PE√ëA,COL SAN JOSE DE LA PEÑA,COL SAN JOSE DE LA PEÑA,Default,1260,21-SANJOS-004
1059,22,2208,COLONIA JARDINES DE TONCONTIN,JARDINES DE TONCONTIN,JARDINES DE TONCONTIN,Default,1357,22-JARTON-001
22941,13,0,COLONIA JARDINES DEL CARRIZAL,JARDINES DEL CARRIZAL,JARDINES DEL CARRIZAL,Default,1138,13-JARCAR-001
6984,25,2528,COLONIA JARDINES DEL CARRIZAL,JARDINES DEL CARRIZAL,JARDINES DEL CARRIZAL,Default,1284,25-JARCAR-001
2424,21,2105,COLONIA LOARQUE COMERCIAL,LOARQUE COMERCIAL,LOARQUE COMERCIAL,Default,3,21-LOACOM-001
10414,25,2519,COLONIA JARDINES DEL NORTE,JARDINES DEL NORTE,JARDINES DEL NORTE,Default,1299,25-JARNOR-001
5770,24,2403,JARDINES DEL TONCONTIN,JARDINES DEL TONCONTIN,JARDINES DEL TONCONTIN,Default,147,24-JARTON-001
751,3,308,COLONIA JARDINES LAS COLINAS,JARDINES LAS COLINAS,JARDINES LAS COLINAS,Default,348,03-JARCOL-001
142,1,104,BARRIO JAZMIN,JAZMIN,JAZMIN,Default,1239,01-JAZXXX-001
3833,21,2140,RESIDENCIAL JESUS AGUILAR PAZ,JESUS AGUILAR PAZ,JESUS AGUILAR PAZ,Default,1088,21-JESAGU-001
7110,25,2524,COLONIA JOSE ANGEL ULLOA,JOSE ANGEL ULLOA,JOSE ANGEL ULLOA,Default,22,25-JOSANG-001
15917,25,2522,JOSE ARTURO DUARTE,JOSE ARTURO DUARTE,JOSE ARTURO DUARTE,Default,352,25-JOSART-001
7563,25,2522,COLONIA JOSE ARTURO DUARTE,JOSE ARTURO DUARTE,JOSE ARTURO DUARTE,Default,649,25-JOSART-002
4330,9,906,COLONIA JOSE SIMON AZCONA,JOSE SIMON AZCONA,JOSE SIMON AZCONA,Default,1087,09-JOSSIM-001
1269,25,2536,COLONIA JOSE TRINIDAD CABA√ëAS,JOSE TRINIDAD CABAÑAS,JOSE TRINIDAD CABAÑAS,Default,408,25-JOSTRI-001
1460,19,1912,COL LA JOYA,COL LA JOYA,JOYA,Default,58,19-JOYXXX-001
835,19,1916,COLONIA ALTOS DE LA JOYA,ALTOS DE LA JOYA,ALTOS DE LA JOYA,Default,525,19-ALTJOY-001
1456,19,1913,COLONIA JOYA DEL FOSOVI,JOYA DEL FOSOVI,JOYA DEL FOSOVI,Agency variations,1288,19-JOYFOS-003
4111,6,613,COLONIA JUAN LINDO,JUAN LINDO,JUAN LINDO,Default,594,06-JUALIN-001
54,53,0,JUTIAPA,JUTIAPA,JUTIAPA,Default,726,53-JUTXXX-002
447,8,841,RESIDENCIAL KASSANDRA,KASSANDRA,KASSANDRA,Default,941,08-KASXXX-001
4856,20,2001,COLONIA KENNEDY,KENNEDY,KENNEDY,Default,229,20-KENXXX-002
13521,21,0,COLONIA KUWAIT,KUWAIT,KUWAIT,Default,697,21-KUWXXX-001
472,2,210,COLONIA LA ALAHAMBRA,LA ALAHAMBRA,LA ALAHAMBRA,Default,272,02-ALAXXX-001
4,15,1513,RESIDENCIAL LA ALHAMBRA,LA ALHAMBRA,LA ALHAMBRA,Default,1086,15-ALHXXX-001
1471,10,1004,COLONIA LA AURORA,LA AURORA,LA AURORA,Default,859,10-AURXXX-001
3896,12,1201,BARRIO LA BOLSA,LA BOLSA,LA BOLSA,Default,811,12-BOLXXX-001
1,2,203,BARRIO LA CABA√ëA,LA CABAÑA,LA CABAÑA,Default,1374,02-CABXXX-001
1906,32,3215,LA CALERA,LA CALERA,LA CALERA,Default,18,32-CALXXX-001
973,32,3215,LA CALERA (OINARES DE ORIENTE),LA CALERA (OINARES DE ORIENTE),LA CALERA (OINARES DE ORIENTE),Default,145,32-CALOIN-001
1090,36,3602,"LA CALERA, MONTE REDONDO","LA CALERA, MONTE REDONDO","LA CALERA, MONTE REDONDO",Default,715,36-CALMON-001
1430,4,426,COLONIA LA CAMPA√ëA O MAYA CENTRO,LA CAMPAÑA O MAYA CENTRO,LA CAMPAÑA O MAYA CENTRO,Default,436,04-CAMOXX-001
557,32,0,RES. VILLAS DEL CAMPO,RES. VILLAS DEL CAMPO,RES. VILLAS DEL CAMPO,Default,1332,32-VILCAM-001
1090,6,630,COLONIA CENTROAMERICANA,CENTROAMERICANA,CENTROAMERICANA,Default,589,06-CENXXX-001
4782,21,2133,RESIDENCIAL LA CA√ëADA,LA CAÑADA,LA CAÑADA,Default,350,21-CA√ëXXX-001
7331,23,2307,RESIDENCIAL LA CASCADA,LA CASCADA,LA CASCADA,Default,1324,23-CASXXX-002
869,36,3620,LA CEIBITA GUACERIQUE,LA CEIBITA GUACERIQUE,LA CEIBITA GUACERIQUE,Default,763,36-CEIGUA-001
1708,6,606,BARRIO LA CONCEPCION,BARRIO LA CONCEPCION,Bo LA CONCEPCION,Default,464,06-CONXXX-001
1741,1,219,BARRIO LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,Default,1375,01-CONXXX-001
60,34,3427,LA CRUCITAS,LA CRUCITAS,LA CRUCITAS,Default,735,34-CRUXXX-002
14653,25,2505,LA CUESTA,LA CUESTA,LA CUESTA,Default,501,25-CUEXXX-001
1789,32,3205,LA CULEBRA,LA CULEBRA,LA CULEBRA,Default,340,32-CULXXX-001
1033,10,1007,RESIDENCIAL LA CUMBRE,LA CUMBRE,LA CUMBRE,Default,613,10-CUMXXX-001
8680,29,2911,COLONIA  LA ERA,LA ERA,LA ERA,Default,915,29-ERAXXX-001
1737,29,2911,COLONIA LA ERA,LA ERA,LA ERA,Default,1383,29-ERAXXX-002
3261,16,1613,COLONIA LA ESPERANZA,LA ESPERANZA,LA ESPERANZA,Default,127,16-ESPXXX-001
5713,7,712,BARRIO LA  ESPERANZA,BARRIO LA  ESPERANZA,BARRIO LA  ESPERANZA,Default,1050,07-ESPXXX-001
774,36,3645,LA ESTANCIA,LA ESTANCIA,LA ESTANCIA,Default,77,36-ESTXXX-001
2153,10,1025,COLONIA LA ESTANCIA,LA ESTANCIA,LA ESTANCIA,Default,719,10-ESTXXX-001
98,8,806,BARRIO LA ESTRELLA,LA ESTRELLA,LA ESTRELLA,Default,801,08-ESTXXX-001
6711,16,1613,COLONIA LA EZPERANZA,LA EZPERANZA,LA EZPERANZA,Default,1242,16-EZPXXX-001
4656,23,2360,COLONIA LA FELICIDAD,LA FELICIDAD,LA FELICIDAD,Default,1056,23-FELXXX-001
160,9,905,COLONIA LA FRATERNIDAD,LA FRATERNIDAD,LA FRATERNIDAD,Default,1179,09-FRAXXX-001
75,2,213,BARRIO LA FUENTE,BARRIO LA FUENTE,LA FUENTE,Default,312,02-FUEXXX-001
12740,13,1345,COLONIA LA FUENTE,LA FUENTE,LA FUENTE I,Default,1356,13-FUEXXX-001
13070,13,1345,LA FUENTE II ETAPA,LA FUENTE II,LA FUENTE II,Default,540,13-FUEIIX-001
5531,23,0,RESIDENCIAL  LA GRAN VILLA,LA GRAN VILLA,LA GRAN VILLA,Default,948,23-GRAVIL-001
470,12,1213,BARRIO LA GRANJA,LA GRANJA,LA GRANJA,Default,418,12-GRAXXX-001
497,4,421,COLONIA LA GUADALUPE,LA GUADALUPE,LA GUADALUPE,Default,1119,04-GUAXXX-001
1790,17,1723,RESIDENCIAL LA HACIENDA,LA HACIENDA,LA HACIENDA,Default,567,17-HACXXX-001
4707,35,3545,RESIDENCIAL LA HACIENDA REAL,LA HACIENDA REAL,LA HACIENDA REAL,Default,1322,35-HACREA-002
630,7,704,COLONIA LA HAYA,LA HAYA,LA HAYA,Default,1048,07-HAYXXX-001
482,4,427,COLONIA LA HOYA,LA HOYA,LA HOYA,Default,343,04-HOYXXX-001
6274,13,1317,COLONIA LA HUERTA,LA HUERTA,LA HUERTA,Default,870,13-HUEXXX-001
5826,7,723,COLONIA LA INDEPENDENCIA,LA INDEPENDENCIA,LA INDEPENDENCIA,Default,759,07-INDXXX-001
832,5,509,BARRIO LA ISLA,LA ISLA,LA ISLA,Default,928,05-ISLXXX-001
46,19,1913,COLONIA JOYA FOSOVI,JOYA FOSOVI,JOYA FOSOVI,Agency variations,294,19-JOYFOS-001
5,19,0,COLONIA JOYA MATAMOROS,JOYA MATAMOROS,JOYA MATAMOROS,Default,492,19-JOYMAT-001
